cluster,gaia_source_id,g_mag,bp_mag,rp_mag,membership_probability,use_star,distance_pc,a_g_mag,e_bp_rp_mag
Messier 67,604926494167461376,15.631971,16.275284,14.857775,0.5280678012621782,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926631606409600,12.279008,12.777445,11.624833,0.5148065890553442,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926799108925312,19.220482,20.338188,18.047281,0.1734195417718401,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926936547878400,19.927132,20.942106,18.707073,0.3210411789752692,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604926940844054272,15.021946,15.440061,14.434887,0.4025298335434119,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604927039627095040,18.048517,19.121872,17.041248,0.5980035193009848,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604927421880381184,19.98986,21.026426,18.776636,0.1817606502300467,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604928036059785088,20.237804,21.517385,19.157751,0.2052120178282638,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604928139138729344,16.69781,17.365993,15.897551,0.1685214250647583,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604928658830961280,15.37342,15.812525,14.768959,0.5086253615859168,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604929346025748608,17.126034,18.108011,16.156424,0.5964239930912952,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604929620903656192,16.133791,16.923018,15.258185,0.3614543746801464,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604929620903657856,19.189928,20.402498,18.094624,0.5897183276173374,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604929655263400832,19.390493,20.656515,18.253105,0.3090279033001292,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604929689624751488,19.389622,20.480927,18.234455,0.2323105280248095,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930067580245888,13.348781,13.637129,12.900452,0.6662655333009591,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930235082768768,17.002968,17.777235,16.159985,0.4949641188507933,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930445537379712,17.543928,18.409216,16.630402,0.3882688048065055,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930445537379968,19.08362,20.34486,17.95167,0.5179002547101867,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930445537381632,14.831528,15.217728,14.27806,0.5527459529395392,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930509961364352,17.278978,18.093893,16.383467,0.7437653549572734,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930544320911744,13.566598,13.859755,13.112148,0.6444058001376382,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930681760052096,19.41858,20.541445,18.299019,0.2978145678517141,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930681760052864,20.176083,20.760233,19.001066,0.2156614439390602,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930681760054656,17.732718,18.691216,16.785843,0.6376568779491613,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604930754775030400,15.839399,16.366978,15.159467,0.5659264897051718,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604931064012660992,13.508189,13.799215,13.05796,0.6543345167124601,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604931132732290944,14.454188,14.796525,13.945246,0.6229771528437491,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604931338890569344,18.712467,19.784817,17.616388,0.2245396749804731,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604931441969782272,16.26802,16.886787,15.511423,0.3906973694595241,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604931472033361280,19.610777,20.739225,18.445301,0.1762457066133884,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604931815630738688,19.110207,20.249035,18.04312,0.3673009562508184,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604931819926896384,16.071657,16.63157,15.370012,0.4716184094075784,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604932124868388224,18.171476,19.11874,17.15262,0.2258260861281621,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604932404042610176,15.536377,16.007614,14.911952,0.6053821574261696,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604932988158004352,20.037403,21.04544,18.888771,0.2760367754605375,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604933018221557120,14.631114,14.987229,14.10958,0.5703972417181061,False,837.26777331,0.0872870850252,0.042253873118999995
Messier 67,604933121300811520,18.125463,19.143707,17.13646,0.2473806367006567,False,837.26777331,0.0872870850252,0.042253873118999995
